local_id,vendor_url,vendor_variant,vendor_stock,vendor_price,vendor_shipping,reference,compare_url,compare_variant,compare_stock,compare_price,compare_shipping,profit_formula,selling_formula,reprice_store,reprice_sku,reprice_pause
2308420,http://www.amazon.com/SureFire-Sidekick-300-Lumen-Ultra-Compact-Triple-Output/dp/B0177H4S5Q/ref=sr_1_1?s=sporting-goods&ie=UTF8&qid=1460659319&sr=1-1&keywords=SureFire+Sidekick+300-Lumen+Ultra-Compact+Triple-Output+Keychain+Light%2C+Black,,1,71.49,0,,#14606595107901,,,0,0,,,,,0
2308458,http://www.walmart.com/ip/Carson-Coffee-Table-Multiple-Finishes/23258588,,1,89.99,0,,#14606600392102,,,0,0,,,,,0
2308554,http://www.ebay.com/itm/Original-Portable-Harman-Kardon-Onyx-Studio-Wireless-Bluetooth-Speaker-Black-/131624034616?hash=item1ea5676138:g:zXkAAOSwpDdVCbmP,,1,59.99,0,,#14606606692652,,,0,0,,,,,0
2308558,http://www.ebay.com/itm/Speakers-Bluetooth-Universal-Wireless-Harmon-Kardon-Speaker-w-Battery-Sub-Woofer-/141786046366?ssPageName=STRK:MESE:IT,,0,165.88,0,,#14606608827455,,,0,0,,,,,0
2308670,http://www.overstock.com/Home-Garden/Trademark-Home-Deluxe-Sunlight-Five-foot-Floor-Lamp/6972431/product.html,,1,37.53,2.95,,#14606617642330,,,0,0,,,,,0
2308681,http://www.hayneedle.com/product/island-bay-13-ft-sienna-diamond-stitch-quilted-hammock.cfm?AID=11429778&PID=3640578&SOURCE=CJAFFILIATES&ShopperID=skim526X834Xe537405feb0753ba96d790c66f052645&TID=3640578,,1,99.98,0,,#14606655389186,,,0,0,,,,,0
2308691,http://www.overstock.com/Home-Garden/White-Polystone-Buddha-Sculpture/10034908/product.html,,1,33.49,2.95,,#14606620637624,,,0,0,,,,,0
2308759,,http://www.walmart.com/ip/Mainstays-Lawson-Ridge-Converting-Outdoor-Swing-Hammock-Brown-Seats-3/46519169,0,0,0,,#14606626157321,,,0,0,,,,,0
2308769,http://www.amazon.com/Best-Choice-Products-Rattan-Wicker/dp/B019P6NU4C/ref=pd_sim_sbs_196_5?ie=UTF8&dpID=519HLru9c5L&dpSrc=sims&preST=_AC_UL160_SR160%2C160_&refRID=1YCV6TWYJKSR1EGFWFA5,,1,449.95,0,,#14606628357031,,,0,0,,,,,0
2308789,http://www.walmart.com/ip/26-Avalon-Men-s-Cruiser-Bike/21635130,,1,119,0,,#146074886467,,,0,0,,,,,0
2308815,http://www.amazon.com/gp/product/B017BKA52Y/ref=pd_lpo_sbs_dp_ss_2?pf_rd_p=1944687742&pf_rd_s=lpo-top-stripe-1&pf_rd_t=201&pf_rd_i=B00IGNW4WA&pf_rd_m=ATVPDKIKX0DER&pf_rd_r=0X47G5G3XPZVH53DE5H6,,1,51.67,0,,#14606634065086,,,0,0,,,,,0
2308835,http://www.walmart.com/search/?query=bistro+set&resultdisplaytype=1&adid=22222222220105300286&wmlspartner=wmtlabs&wl0=b&wl1=s&wl2=c&wl3=29931694059&wl4=kwd-56967644979&wl5=1013021&veh=sem,,0,0,0,,#14606633333569,,,0,0,,,,,0
2309046,http://www.walmart.com/ip/39130909,,1,225,0,,#14606648211711,,,0,0,,,,,0
2309063,http://m.sears.com/craftsman-1-3-hp-3.5-amp-10inch-band-saw/p-00921400000P,,1,189.99,1,,#14606648642488,,,0,0,,,,,0
2309085,http://www.kmart.com/ninestars-infrared-motion-sensor-lid-open-trash/p-00831469000P,,1,71.16,1,,#1460665236435,,,0,0,,,,,0
2309086,http://www.amazon.com/International-Leisure-90621-Giant-Swan/dp/B00166ES9G/ref=sr_1_1?ie=UTF8&qid=1460665022&sr=8-1&keywords=giant+swan+inflatable+pool+toy,,1,23.74,0,,#14606652498622,,,0,0,,,,,0
2309198,http://www.walmart.com/ip/Ozark-Trail-16-x-8-Dome-Tent-Sleeps-8/42351830,,1,0,0,,#14606660292179,,,0,0,,,,,0
2309205,http://www.walmart.com/ip/Ozark-Trail-16-x-8-Eight-Person-Tent-Green/34109007,,0,0,0,,#14606660765850,,,0,0,,,,,0
2309210,http://www.walmart.com/ip/KidKraft-Sparkle-Wooden-Dollhouse-With-30-Pieces-of-Furniture/23861045,,1,159,0,,#14606662369278,,,0,0,,,,,0
2309214,http://www.amazon.com/gp/product/B007TIN0GW/ref=pd_lpo_sbs_dp_ss_3?pf_rd_p=1944687682&pf_rd_s=lpo-top-stripe-1&pf_rd_t=201&pf_rd_i=B005H05SXM&pf_rd_m=ATVPDKIKX0DER&pf_rd_r=06JV55V4KFXYE1ENPFFW,,1,50.98,0,,#14606664792526,,,0,0,,,,,0
2309255,http://www.walmart.com/ip/46519148?wmlspartner=wlpa&adid=22222222227035985725&wl0=&wl1=g&wl2=c&wl3=78596884112&wl4=&wl5=pla&wl6=152920468592&veh=sem,,1,219,0,,#14606668678875,,,0,0,,,,,0
2309454,http://www.amazon.com/Swimline-Giant-Flamingo-Ride-On/dp/B018UVQI10?SubscriptionId=AKIAJZ5RM3DQXSWELRIQ&tag=affiliate-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B018UVQI10,,1,33.85,0,,#14606671891126,,,0,0,,,,,0
2309462,http://www.amazon.com/Signature-Sleep-Essential-6-Inch-Mattress/dp/B005A4OMBY,,1,142,0,,#14606671328624,,,0,0,,,,,0
2309463,http://www.amazon.com/Swimline-Giant-Flamingo-Ride-On/dp/B018UVQI10/ref=pd_sim_86_4?ie=UTF8&dpID=41SgYRvBZPL&dpSrc=sims&preST=_AC_UL160_SR160%2C160_&refRID=1JXC4PGE0NRW9ANVTFAH,,1,33.85,0,,#14606671119868,,,0,0,,,,,0
2309465,http://www.sears.com/intex-inflatable-pull-out-sofa-queen-bed-mattress/p-SPM6859674602?hlSellerId=7019&sid=IDx20110310x00001i&kpid=SPM6859674602&kispla=SPM6859674602,,1,50.99,1,,#14606671705733,,,0,0,,,,,0
2309471,http://www.walmart.com/ip/South-Shore-Beds/3342186,Chocolate,1,119,0,,#14606674857816,,,0,0,,,,,0
2309485,http://www.walmart.com/ip/Brother-Computerized-Sewing-Machine-CS6000I/4764726,,1,144.99,0,,#1460667623411,,,0,0,,,,,0
2309572,http://www.amazon.com/Pet-Gear-Stairs-4-Stepfor-150-pounds/dp/B003SZSYAW/ref=zg_bs_2975332011_5,Tan,1,69.95,13.49,,#14606678163640,,,0,0,,,,,0
2309667,http://www.amazon.com/dp/B003SZSN0S/ref=twister_B01AHMXCFA?_encoding=UTF8&psc=1,Tan,1,69.95,13.49,,#14606679862979,,,0,0,,,,,0
2309669,http://www.wayfair.com/Pet-Gear-Easy-Step-IV-4-Step-Pet-Stair-PG9740CH-PGI1182.html,Tan,1,94.99,0,,#14606680944459,,,0,0,,,,,0
2309671,http://www.walmart.com/ip/700c-GMC-Denali-Road-Bike-22.5-Men-s-Bike-Black-Orange/22899851,,1,169,0,,#14606683044839,,,0,0,,,,,0
2309706,http://www.walmart.com/ip/36612428,,1,89,0,,#14606684582288,,,0,0,,,,,0
2309894,http://www.ebay.com/itm/Digital-Fire-Proof-Safe-Secure-Storage-Jewelry-Cash-Valuables-Office-Hotel-Shop-/272154889399,,1,271.34,0,,#14606686407531,,,0,0,,,,,0
2309906,http://www.walmart.com/ip/15637500,,1,159,0,,#1460668768500,,,0,0,,,,,0
2309907,http://www.walmart.com/ip/41126745,,1,39,4.97,,#14606689325086,,,0,0,,,,,0
2309910,http://www.amazon.com/Schumacher-SE-2352-Manual-Battery-Charger/dp/B00030BFNI,,1,115.99,0,,#14606690449196,,,0,0,,,,,0
2309915,http://www.walmart.com/ip/45732682,,1,124,0,,#14606692434953,,,0,0,,,,,0
2309934,http://www.walmart.com/ip/16641592?wmlspartner=wlpa&adid=22222222227000836967&wl0=&wl1=g&wl2=c&wl3=40871771672&wl4=&wl5=pla&wl6=78765288872&veh=sem,,1,179,0,,#14606693784496,,,0,0,,,,,0
2309949,http://www.amazon.com/Cosco-Products-12312ABL1E-Aluminum-Assisted/dp/B00HOGSOPG,,1,0,0,,#14606695077141,,,0,0,,,,,0
2310009,http://www.walmart.com/ip/Edsal-Welded-Steel-Rack-Black-ERZ601866PB3/28763505,,1,92.34,0,,#14606698921811,,,0,0,,,,,0
2310043,http://www.walmart.com/ip/34164709,,1,0,4.97,,#14606703109181,,,0,0,,,,,0
2310638,http://www.amazon.com/Sun-Dolphin-Deluxe-Canopy-Pedal/dp/B003Z6Z0RO,Blue,0,99,0,,#14606717211886,,,0,0,,,,,0
2310752,http://www.sears.com/lucky-dog-pet-resort-kennel-with-cover/p-SPM9000202824?prdNo=3&blockNo=3&blockType=G3,,1,130.49,1,,#14606721685922,,,0,0,,,,,0
2310766,http://www.homedepot.com/p/Ronco-4000-Series-Rotisserie-in-Stainless-Steel-ST4023SSGEN/203549692,,1,99,0,,#14606728816857,,,0,0,,,,,0
2310773,http://www.amazon.com/Little-Tikes-Picnic-Market-Umbrella/dp/B00CJD5JJS?ie=UTF8&colid=68JP5HDBGYRC&coliid=I3QPHYKEW52TJ3&ref_=wl_it_dp_o_pC_nS_ttl,,1,109.99,0,,#14606729239949,,,0,0,,,,,0
2310817,http://www.ebay.com/itm/SUBWOOFER-SURROUND-SOUND-5-1-CHANNEL-MUSIC-TV-DVD-HOME-THEATER-SPEAKERS-SYSTEM-/252322024311,,1,49.99,0,,#14606731733784,,,0,0,,,,,0
2310934,http://www.amazon.com/Yearwood-Cottage-Precious-Non-Stick-Cookware/dp/B00WTV2XBM,Copper,1,107,0,,#14606743354476,,,0,0,,,,,0
2310968,http://www.amazon.com/Liteaid-Magnifying-Reading-Lamp-Pound/dp/B00HB7V2V6,,1,78.41,0,,#14606752733857,,,0,0,,,,,0
2311016,https://www.atgstores.com/conversation-sets/the-hom-blm-320317-teaset-4-piece-patio-conversation-set_12814609.html?gclid=CjwKEAjw_7y4BRDykp3Hjqyt_y0SJACome3TW2nv-dvX2-47TA53_bmpWen8ZpcSFju9N99KVd9mvhoCOG3w_wcB&af=2615&ef_id=Vqf6XAAAAEfYA5XP:20160414224741,,1,269.99,0,,#14606760465295,,,0,0,,,,,0
2311030,http://www.walmart.com/ip/Mainstays-No-Tools-3-Cube-Storage-Entertainment-Center-for-TVs-up-to-40/37302139?u1=1_6_f9a0f9db-36c2-0c14-d211-ca4132e651aa&oid=223073.1&wmlspartner=dlUPo6w0KBI&sourceid=37532088683132352015&affillinktype=10&veh=aff,,1,19.88,4.97,,#14606763542479,,,0,0,,,,,0
2311099,http://www.amazon.com/Baby-Trend-Hybrid-Booster-Centennial/dp/B00LVMMARC,Ozone,1,84.51,0,,#14606775215670,,,0,0,,,,,0
2311117,http://www.amazon.com/Bergan-Petite-Gourmet-Gallon-Waterer/dp/B0009YS90K/ref=pd_sim_199_1?ie=UTF8&dpID=4118aKpAY0L&dpSrc=sims&preST=_AC_UL160_SR160%2C160_&refRID=07B747ABCS7BTMBAPQFR,,1,10.76,5.14,,#1460677784419,,,0,0,,,,,0
2311121,http://www.amazon.com/Straightener-Display-Straight-Straightening-Detangling/dp/B019U8CTWE/ref=sr_1_9_s_it?s=beauty&ie=UTF8&qid=1460677137&sr=1-9,,1,16.99,0,,#14606779431449,,,0,0,,,,,0
2311122,www.amazon.com/Bergan-Petite-Gourmet-Gallon-Waterer/dp/B000FSHC8U/ref=pd_sim_199_1?ie=UTF8&dpID=4118aKpAY0L&dpSrc=sims&preST=_AC_UL160_SR160%2C160_&refRID=07B747ABCS7BTMBAPQFR,,1,22.99,0,,#14606779489991,,,0,0,,,,,0
2311125,http://www.amazon.com/Tangkula-Dining-Chairs-Kitchen-Furniture/dp/B01B7HN7QS?ie=UTF8&psc=1&redirect=true&ref_=ox_sc_act_title_1&smid=A1JWHZB9W90JZG,,1,98.99,0,,#14606782473507,,,0,0,,,,,0
2311144,http://www.walmart.com/ip/Weslo-Cross-Cycle-Upright-Bike-New-Model/45799823,,1,83.26,0,,#1460678506324,,,0,0,,,,,0
2311198,http://www.walmart.com/ip/Sterilite-3-Drawer-Cart-White-Case-of-2/44785970?action=product_interest&action_type=title&item_id=44785970&placement_id=irs-2-m2&strategy=PWVUB&visitor_id&category=&client_guid=d49bb6c5-b159-44ec-bda2-2941d029b2bc&customer_id_en,,1,19.95,4.97,,#14606786608606,,,0,0,,,,,0
2312501,http://www.walmart.com/ip/Linon-Home-Decor-Products-Inc.-Tray-Table-Set-Brown-Faux-Marble-Set-of-4-Plus-Stand/20659936,,1,68.46,0,,#14606789535852,,,0,0,,,,,0
2312849,http://www.walmart.com/ip/Flexible-Flyer-Fun-Time-Metal-Swing-Set/20919450?action=product_interest&action_type=title&item_id=20919450&placement_id=irs-106-t1&strategy=PWVUB&visitor_id&category=&client_guid=d4672037-3ed9-4288-9297-409c2c75c625&customer_id_,,1,128.97,0,,#1460679059637,,,0,0,,,,,0
2313265,http://www.walmart.com/ip/MTM-Black-Single-Handgun-Case-Up-To-6-Barrel-80740/34581335,,1,8.98,4.97,,#14606796582445,,,0,0,,,,,0
2313280,http://www.amazon.com/Altra-Furniture-Carson-50-Inches-Cherry/dp/B005KUVZRW/ref=sr_1_1?s=home-garden&ie=UTF8&qid=1460679461&sr=1-1&keywords=Altra+Furniture+Carson+TV+Stand%2C+For+TV%27s+up+to+50-Inches%2C+Black%2FCherry,,1,74,0,,#14606796787826,,,0,0,,,,,0
2313289,http://www.hayneedle.com/product/suncastlargedeluxedoghouse.cfm?AID=11429778&PID=3640578&SOURCE=CJAFFILIATES&ShopperID=skim526X834X48520f0425056800851c29c312f027f2&TID=3640578,,1,54.99,0,,#14606832309809,,,0,0,,,,,0
2313290,http://www.amazon.com/exec/obidos/ASIN/B000H8ZWYE,,1,8.98,0,,#14606797251146,,,0,0,,,,,0
2313323,http://www.walmart.com/ip/Hamilton-Beach-22-Quart-Roaster-Oven-Stainless-Steel/14320882,,1,45,4.97,,#14606798968848,,,0,0,,,,,0
2313347,http://www.walmart.com/ip/Bed-Head-Dual-Waver/14546492?u1=1_6_f9a0f9db-36c2-0c14-d211-ca4132e651aa&oid=223073.1&wmlspartner=dlUPo6w0KBI&sourceid=20122121243367286279&affillinktype=10&veh=aff,,1,18.99,4.97,,#14606800096405,,,0,0,,,,,0
2313402,http://www.walmart.com/ip/Weider-Power-Tower/22750835,,1,105,0,,#14606802468268,,,0,0,,,,,0
2313422,http://www.walmart.com/ip/Mind-Reader-CAD01-BLK-Coffee-Organizer-6-.-5-inch-x-11-.-75-inch-x-12-inch/28644141,,1,19.99,4.97,,#1460680280190,,,0,0,,,,,0
2313483,http://www.amazon.com/Weider-WEBE99712-Power-Tower/dp/B0098MAYNY/ref=sr_1_1?s=sporting-goods&ie=UTF8&qid=1460680217&sr=1-1&keywords=Weider+Power+Tower,,1,105,0,,#14606805021039,,,0,0,,,,,0
2313562,http://www.amazon.com/Philips-Norelco-S9311-87-Shaver/dp/B00M1E54Q8,,1,219.95,0,,#14606807422192,,,0,0,,,,,0
2313563,"	http://www.walmart.com/ip/49334280",,1,60,0,,#14606807512072,,,0,0,,,,,0
2313579,http://www.walmart.com/ip/Weider-Power-Tower/22750835?sourceid=csesh014311a329e9b34cbab2754dbc3389ffe2&wmlspartner=shoppingcom&affcmpid=2282099341&tmode=0000&bcfg=e36f8fe78192be88c74d04d2e7f9fdbe&veh=cse,,1,105,0,,#14606808599426,,,0,0,,,,,0
2313581,http://www.amazon.com/Axess-SPBT1031-YL-Portable-Bluetooth-Cylinder/dp/B00K3EQ2UK,,1,29.99,5.92,,#14606808672419,,,0,0,,,,,0
2313612,http://www.amazon.com/Orbit-Granite-Sprinkler-System-Valve/dp/B0013I2MSG?SubscriptionId=AKIAJZ5RM3DQXSWELRIQ&tag=affiliate-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B0013I2MSG,,1,40.92,0,,#14606810765548,,,0,0,,,,,0
2313690,http://www.walmart.com/ip/Mainstays-Silver-Metal-Arm-Futon-Frame-with-6-Mattress-Multiple-Colors/46260659,,1,115,0,,#14606814639257,,,0,0,,,,,0
2313712,http://www.amazon.com/Coleman-30-Can-Soft-Cooler-Liner/dp/B006HFBF7E?SubscriptionId=AKIAJZ5RM3DQXSWELRIQ&tag=affiliate-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B006HFBF7E,,1,25.99,0,,#14606817359268,,,0,0,,,,,0
2313768,http://www.walmart.com/ip/Ozark-Trail-Instant-10x10-Straight-Leg-Canopy-with-4-Chairs-Value-Bundle/36977635?action=product_interest&action_type=title&item_id=36977635&placement_id=irs-106-t1&strategy=PWVUB&visitor_id&category=&client_guid=b3c6964c-3b53-46,,1,97,0,,#1460682032384,,,0,0,,,,,0
2313774,http://www.walmart.com/ip/Sauder-Storybook-Bookcase-Soft-White/44801375?action=product_interest&action_type=title&item_id=44801375&placement_id=irs-106-t1&strategy=PWVUB&visitor_id&category=&client_guid=599a9783-d4d0-4b14-95c4-6d3134773f64&customer_id_enc,,1,59,0,,#14606820576209,,,0,0,,,,,0
2313843,http://www.amazon.com/Pet-Gear-Stairs-4-Stepfor-150-pounds/dp/B003SZSYAW/ref=pd_sim_199_4?ie=UTF8&dpID=51mmDX3zo3L&dpSrc=sims&preST=_AC_UL160_SR160%2C160_&refRID=1RKPE93477XRXJRJ1TJ2,,1,47.99,0,,#14606826873926,,,0,0,,,,,0
2313924,http://www.amazon.com/Gardman-R351-Gothic-Arch-Black/dp/B0007MU17S/ref=cm_cr_arp_d_product_top?ie=UTF8,,1,47.72,1.99,,#14606832288111,,,0,0,,,,,0
2313951,http://www.harborfreight.com/magnum-16000-auto-ramp-set-with-built-in-safety-chock-67722.html,,1,44.99,6.99,,#14606836017744,,,0,0,,,,,0
2313969,http://www.walmart.com/ip/46409597?wmlspartner=wlpa&adid=22222222227033977217&wl0=&wl1=g&wl2=c&wl3=87917139408&wl4=&wl5=pla&wl6=122054293728&veh=sem,,1,37.97,4.97,,#14606837695293,,,0,0,,,,,0
2314025," http://www.amazon.com/Philips-Respironics-Dreamwear-Nasal-Mask/dp/B015KFHHWI?SubscriptionId=AKIAJZ5RM3DQXSWELRIQ&tag=affiliate-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B015KFHHWI",,1,68.09,0,,#14606841696543,,,0,0,,,,,0
2314038,http://www.walmart.com/ip/30162123,,1,129,0,,#14606844856866,,,0,0,,,,,0
2314076,http://www.amazon.com/Altra-Furniture-Carson-50-Inches-Cherry/dp/B005KUVZRW,Black/Cherry,0,74,0,,#14606845883516,,,0,0,,,,,0
2314135,http://www.amazon.com/Whistler-XTR-540-Cordless-Radar-Detector/dp/B001TE3VBG/ref=sr_1_1?s=wireless&ie=UTF8&qid=1460684531&sr=8-1&keywords=Whistler+XTR-540+Cordless+Radar+Detector,,1,67,4.99,,#14606849977066,,,0,0,,,,,0
2314190,http://www.overstock.com/Bedding-Bath/Dream-Cloud-5-inch-Ultimate-Comfort-Featherbed/10139030/product.html,,1,99.99,0,,#14606854325715,,,0,0,,,,,0
2314288,http://www.walmart.com/ip/25845712,,0,0,0,,#14606859099657,,,0,0,,,,,0
2314293,,http://www.walmart.com/ip/25845712,0,0,0,,#14606859316425,,,0,0,,,,,0
2314298,http://www.walmart.com/ip/Sun-Dolphin-Aruba-10-Sit-In-Kayak-Paddle-Included/25845710,http://www.walmart.com/ip/25845712,0,0,0,,#14606859599577,,,0,0,,,,,0
2314358,http://www.walmart.com/ip/10791330,,1,64.97,0,,#14606864306926,,,0,0,,,,,0
2314575,http://www.amazon.com/Cuisinart-Nonstick-Hard-Anodized-14-Piece-Cookware/dp/B000C239I6?SubscriptionId=AKIAJZ5RM3DQXSWELRIQ&tag=affiliate-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B000C239I6,,1,165.08,33.92,,#14606875988746,,,0,0,,,,,0
2314586,http://www.walmart.com/ip/24537830,,1,49.99,4.97,,#14606876678874,,,0,0,,,,,0
2314593,http://www.houzz.com/photos/20647132/Furinno-11191-THE-TV-Entertainment-Center-Dark-Brown-contemporary-entertainment-centers-and-tv-stands,Black,0,0,0,,#14606880261719,,,0,0,,,,,0
2314595,http://www.amazon.com/Razor-RX200-Electric-Off-Road-Scooter/dp/B00SYKYAJU,,1,235,0,,#14608531297519,,,0,0,,,,,0
2314622,http://www.amazon.com/Ingenuity-Moonlight-Rocking-Sleeper-Lullaby/dp/B00FNJ7FRO,,1,54.86,0,,#14606889345995,,,0,0,,,,,0
2314795,http://www.walmart.com/ip/Northfield-Hall-Table/16929035,,1,59.35,0,,#14606939881492,,,0,0,,,,,0
2314825,http://www.walmart.com/ip/Oakwood-Microfiber-Recliner-Multiple-Colors/15579176,http://www.walmart.com/ip/15579176,0,169,0,,#1460690833714,,,0,0,,,,,0
2314854,http://www.walmart.com/ip/Haier-3.2-cu-ft-2-Door-Refrigerator-Black/42490111,,1,168,0,,#14609233184371,,,0,0,,,,,0
2314874,http://www.walmart.com/ip/Delta-Children-s-Products-Sweet-Beginnings-Bassinet-White/22137215,,1,39.99,4.97,,#14607674567808,,,0,0,,,,,0
2314878,http://www.amazon.com/Walker-Edison-Soreno-3-Piece-Corner/dp/B001FB5LE8,,1,117.57,0,,#14606932967944,,,0,0,,,,,0
2314905,http://www.walmart.com/ip/Sauder-Harbor-View-Corner-62-Entertainment-Credenza/16207810,,1,189.98,0,,#14606940915346,,,0,0,,,,,0
2314908,http://www.walmart.com/ip/29-Schwinn-Midway-Men-s-Cruiser-Bike/48520148,,1,149,0,,#14606944499593,,,0,0,,,,,0
2315282,http://www.walmart.com/ip/37020517,,1,63,0,,#14606967864222,,,0,0,,,,,0
2315301,http://www.costway.com/collapsible-pop-up-camp-trash-can-portable-outdoor-garbage-hiking-storage-new.html,Costway,0,11.95,0,,#14606972946422,,,0,0,,,,,0
2315303,http://www.walmart.com/ip/37020519,,1,59.35,0,,#14606984119239,,,0,0,,,,,0
2315305,http://www.amazon.com/Brinno-BCC100-Lapse-Construction-Camera/dp/B00EA1EODE,,1,175.71,5.26,,#14606974509130,,,0,0,,,,,0
2315306,http://www.walmart.com/ip/21723130,,1,70.87,0,,#14606974728764,,,0,0,,,,,0
2315353,http://www.amazon.com/exec/obidos/ASIN/B00JRB3ZNC,"Amazon copper",0,104.49,0,,#14606990591208,,,0,0,,,,,0
2315359,http://www.walmart.com/ip/Mainstays-Home-Theater-Recliner-Multiple-Colors/21367275,,1,149,0,,#14609412537642,,,0,0,,,,,0
2315364,http://www.amazon.com/Ultimate-Travel-Minowl-Blocking-Passport/dp/B018TM5Q6I/ref=pd_bxgy_200_img_2?ie=UTF8&refRID=1MXZGE5FP1SE0SXDMPFY,,1,13.95,0,,#14606992311797,,,0,0,,,,,0
2315373,http://www.walmart.com/ip/23838429,,1,169,0,,#14606997718453,,,0,0,,,,,0
2315375,http://www.walmart.com/ip/Storex-2-Drawer-Mobile-File-Cabinet-with-Lock-Legal-Letter-Gray-Black/42351570,,1,55.1,0,,#14607676743527,,,0,0,,,,,0
2315456,http://www.walmart.com/ip/23838430,,1,169,0,,#1460700297255,,,0,0,,,,,0
2315509,http://www.walmart.com/ip/Mainstays-Kitchen-Island-Cart-Multiple-Finishes/35004888,,1,129,0,,#14607008981020,,,0,0,,,,,0
2315529,http://www.walmart.com/ip/35004888,,1,129,0,,#14607018937793,,,0,0,,,,,0
2315552,http://www.amazon.com/Living-Proof-Restore-Conditioner-Ounce/dp/B00AM36VUS,,1,31.25,0,,#14607018103247,,,0,0,,,,,0
2315573,http://www.walmart.com/ip/Skywalker-Bounce-N-Learn-55-Round-Trampolines-with-Safety-Enclosure/16929317,,1,69,0,,#14609498663703,,,0,0,,,,,0
2315632,http://www.amazon.com/Old-Spice-Collection-Wolfthorn-Count/dp/B00HB2JQE6,,1,6.56,0,,#14607028503498,,,0,0,,,,,0
2315643,http://www.walmart.com/ip/Better-Homes-and-Gardens-Atomic-Clock-with-Forecast/23888977,,1,29.97,4.97,,#14607033955701,,,0,0,,,,,0
2315645,http://www.amazon.com/Bellemain-Surgical-Stainless-Whistling-Aluminum/dp/B0115G906M,,0,0,0,,#14607034667090,,,0,0,,,,,0
2315722,http://www.walmart.com/ip/Dream-On-Me-Niko-5-in-1-Convertible-Crib-with-Changer-White/46270853,,1,229.98,0,,#14607694363937,,,0,0,,,,,0
2316051,http://www.amazon.com/Just-Color-Carlton-Publishing-Group/dp/1438007620,,1,6.43,0,,#14607075948701,,,0,0,,,,,0
2316052,http://www.amazon.com/Just-Color-Carlton-Publishing-Group/dp/1438007620,,1,6.43,0,,#14607074979796,,,0,0,,,,,0
2316053,http://www.amazon.com/Just-Color-Carlton-Publishing-Group/dp/1438007620,,1,6.43,0,,#14607074972549,,,0,0,,,,,0
2316055,http://www.amazon.com/Gaiam-Balance-Ball-Chairs/dp/B006JBWYDA,,1,79.98,0,,#14607075603337,,,0,0,,,,,0
2316057,http://www.amazon.com/Gaiam-Balance-Ball-Chairs/dp/B006JBWYDA,,1,79.98,0,,#14607074972441,,,0,0,,,,,0
2316058,http://www.amazon.com/Gaiam-Balance-Ball-Chairs/dp/B006JBWYDA,,1,79.98,0,,#14607074973644,,,0,0,,,,,0
2316059,http://www.amazon.com/Gaiam-Balance-Ball-Chairs/dp/B006JBWYDA,,1,79.98,0,,#14607074976935,,,0,0,,,,,0
2316219,http://www.amazon.com/Breath-Freshener-Spray-Natural-Clean/dp/B00JBLGNZU,,1,17.45,0,,#14607083689884,,,0,0,,,,,0
2316245,http://www.amazon.com/Eternal-PG42802-Piece-Furniture-Sliders/dp/B00IVU191U,,1,10.97,0,,#14607085039310,,,0,0,,,,,0
2316295,http://www.walmart.com/ip/6043656,,1,199,0,,#14607089181164,,,0,0,,,,,0
2316366,http://www.walmart.com/ip/15637519,,1,199,0,,#14607097045770,,,0,0,,,,,0
2316690,http://www.walmart.com/ip/Dream-On-Me-Niko-5-in-1-Convertible-Crib-with-Changer-Espresso/46270851,,1,229.98,0,,#14607114127317,,,0,0,,,,,0
2316792,http://www.walmart.com/ip/ACME-Furniture-Tritan-Twin-Full-Bunk-Bed-Multiple-Colors/16874005,,1,179.98,19.97,,#14607119481256,,,0,0,,,,,0
2316809,http://www.homedepot.com/p/206007948,,1,59.97,0,,#1460711986173,,,0,0,,,,,0
2319257,"	http://www.walmart.com/ip/49773391",,1,19.88,4.97,,#14607216276850,,,0,0,,,,,0
2320503,http://www.walmart.com/ip/42954733,,1,179.98,29.97,,#14607269114488,,,0,0,,,,,0
2320585,http://www.walmart.com/ip/36928800,,1,72.6,0,,#14607271067678,,,0,0,,,,,0
2320689,http://www.walmart.com/ip/20926208,,1,179.98,19.97,,#14607278737985,,,0,0,,,,,0
2320749,http://www.walmart.com/ip/Kitchen-Beverage-Cart-Black-and-Pine/37511342,,1,79,0,,#14607682285266,,,0,0,,,,,0
2320790,http://www.walmart.com/ip/10-x-9-Instant-Cabin-Tent-Sleeps-6/42206183,,1,99,0,,#14607788487743,,,0,0,,,,,0
2320799,http://www.walmart.com/ip/42206183,,1,99,0,,#14607789762218,,,0,0,,,,,0
2320843,http://www.walmart.com/ip/SentrySafe-Fire-Safe-Combination-Lock-Safe/29137531,,1,79.49,0,,#14607301425612,,,0,0,,,,,0
2320848,http://www.walmart.com/ip/Char-Broil-American-Gourmet-Offset-Charcoal-Smoker-Black/39073044,,1,74.5,0,,#1460730452869,,,0,0,,,,,0
2320922,http://www.walmart.com/ip/Paradigm-ACTIVCycle-Motorized-Exercise-Cycle/10741257,,1,77.5,0,,#14607310939371,,,0,0,,,,,0
2320982,http://www.walmart.com/ip/American-Tourister-Garment-Bag-Black/13269108,Walmart,0,9,4.97,,#1460731916725,,,0,0,,,,,0
